  B 266.41340 8561463 1574182335103   100   200   266.39000   266.41000
  S 266.47560 8564855 1574182360989   300   300   266.45000   266.48000

  B 266.31000 8599206 1574182452722   400   100   266.31000   266.33000
  S 266.35000 8608684 1574182476669   100   300   266.34000   266.37000

  B 266.34500 8647271 1574182670093   200   300   266.33000   266.35000
  S 266.38000 8689754 1574182800103   200   100   266.38000   266.39000

  B 266.41990 8709912 1574182814649   200   200   266.39000   266.42000
  S 266.13000 9056878 1574183369502   200   100   266.11000   266.13000

  B 266.06000 9063799 1574183384237   200   200   266.07000   266.11000
  S 266.16060 9091372 1574183429239   100   100   266.15000   266.17000

  B 266.41000 9319685 1574184141783   200   100   266.41000   266.43000
  S 266.30900 9420888 1574184437255   300   100   266.29000   266.31000

  B 266.10550 9505996 1574184766267   200   200   266.10000   266.13000
  S 266.18990 9509391 1574184798466   200   100   266.17000   266.19000

  B 265.96350 9735537 1574185354482   300   200   265.95000   265.98000
  S 265.88000 9778579 1574185495762   300   100   265.88000   265.89000

  B 265.97000 9827160 1574185678446   400   200   265.97000   265.99000
  S 265.89120 9949228 1574186254662   400   100   265.88000   265.90000

  B 265.88000 9960977 1574186292196   200   200   265.88000   265.89000
  S 265.89500 9963993 1574186317009   200   200   265.89000   265.90000

  B 265.86000 9995486 1574186449850   400   400   265.86000   265.88000
  S 265.86350 10108672 1574186710239   200   100   265.86000   265.88000

  B 265.77000 10174330 1574186896021   100  1100   265.77000   265.78000
  S 265.99000 10243012 1574187088381   100   200   265.97000   265.99000

  B 266.06000 10366513 1574187371792   200   100   266.06000   266.07000
  S 266.11990 10424834 1574187658465   200   200   266.11000   266.12000

  B 266.07200 10566875 1574188205388   100   400   266.07000   266.09000
  S 266.14000 10573467 1574188234746   400   400   266.13000   266.14000

  B 266.22700 10799382 1574189060100   100   200   266.22000   266.23000
  S 266.34000 10856623 1574189297860   100   200   266.33000   266.35000

  B 266.35900 10871871 1574189339912  1000   300   266.35000   266.37000
  S 266.36120 10878583 1574189356628   200   100   266.35000   266.37000

  B 266.37000 10922488 1574189472700   100   300   266.36000   266.38000
  S 266.42200 11020817 1574189854171   300   300   266.42000   266.43000

  B 266.67000 11207401 1574190260751   300   100   266.66000   266.69000
  S 266.91000 11278529 1574190442529   100   200   266.91000   266.91000

  B 266.89000 11298056 1574190451573   100   300   266.88000   266.89000
  S 266.90000 11355791 1574190593217   100   700   266.88000   266.91000

  B 266.82000 11530598 1574191225369   300   100   266.81000   266.83000
  S 266.98000 11640879 1574191473399   100  1100   266.96000   266.99000

  B 266.99390 11858630 1574191760733   100   100   266.98000   266.99000
  S 267.02000 11913233 1574191901279   100   100   267.02000   267.03000

  B 266.98000 11918638 1574191938800   200   200   266.98000   267.00000
  S 266.92000 12008356 1574192211351   400   200   266.91000   266.94000

  B 266.91000 12156319 1574192699136   100   300   266.89000   266.91000
  S 266.97000 12181924 1574192810852   400   400   266.96000   266.97000

  B 266.65010 12273061 1574192941605   200   100   266.65000   266.67000
  S 266.79000 12285228 1574192950008   400   200   266.78000   266.80000

  B 266.59010 12414063 1574193197574   100   200   266.59000   266.61000
  S 266.68070 12478523 1574193369187   400   400   266.67000   266.70000

  B 266.71000 12501759 1574193411858   300   200   266.70000   266.73000
  S 266.79930 12550991 1574193520835   200   700   266.77000   266.79000

  B 266.72000 12639290 1574193832008   500   400   266.71000   266.72000
  S 266.76000 12680046 1574194008754   300   300   266.75000   266.78000

  B 266.92290 12835427 1574194516351   400   100   266.90000   266.92000
  S 266.85000 12874899 1574194677421   100   100   266.85000   266.86000

  B 266.78000 12879554 1574194699090   200   200   266.77000   266.79000
  S 266.90000 12898374 1574194755020   300   100   266.88000   266.91000

  B 266.83000 12948853 1574194974563   300   200   266.82000   266.84000
  S 266.56500 13240530 1574195545835  1100   300   266.55000   266.58000

  B 266.48000 13358230 1574195617074   400   200   266.48000   266.50000
  S 266.52410 13432651 1574195815591   100   100   266.53000   266.54000

  B 266.53000 13554845 1574196125712   700   300   266.53000   266.55000
  S 266.60000 13571004 1574196150384   400   200   266.57000   266.60000

  B 266.53000 13614018 1574196237846   100   200   266.52000   266.54000
