ticks = 3
------------------------------------------------------------------------
  X PRICE     VOLUME  TIME            BIDs  ASKs  BIDp        ASKp
------------------------------------------------------------------------
  B 266.77000 3569120 1574176036320   200   100   266.77000   266.80000
  S 266.63980 3667303 1574176147043   200   400   266.62000   266.66000

  B 266.64890 3670378 1574176152018   400   200   266.63000   266.66000
  S 266.52000 3699088 1574176188967   400   100   266.51000   266.53000

  B 266.91500 3823744 1574176273855   200   100   266.90000   266.92000
  S 266.94990 3857228 1574176303179   200   100   266.93000   266.95000

  B 266.95000 3867199 1574176312261   200   300   266.92000   266.96000
  S 266.94990 3870913 1574176321603   300   300   266.92000   266.95000

  B 267.10360 3904064 1574176337855   100   300   267.10000   267.12000
  S 267.18800 3926592 1574176355003   200   100   267.16000   267.19000

  B 267.26000 3954520 1574176379327   200   400   267.26000   267.28000
  S 267.30450 3983596 1574176383320   100   200   267.30000   267.31000

  B 267.30060 4015880 1574176405705   100   300   267.30000   267.33000
  S 267.39000 4043959 1574176433722   400   400   267.37000   267.39000

  B 267.57990 4150795 1574176480330   100   200   267.55000   267.58000
  S 267.56140 4169823 1574176489234   300   200   267.53000   267.58000

  B 267.44000 4175169 1574176494287   200   200   267.43000   267.46000
  S 267.48990 4218173 1574176504682   100  3000   267.45000   267.46000

  B 267.35240 4252427 1574176522388   400   400   267.35000   267.36000
  S 267.28400 4279478 1574176569379   700   100   267.26000   267.30000

  B 267.33000 4315701 1574176616192   300   100   267.30000   267.35000
  S 267.40920 4321105 1574176624402   200   400   267.40000   267.42000

  B 267.41000 4325866 1574176633880   100  4500   267.40000   267.41000
  S 267.43000 4336780 1574176640466   200   100   267.42000   267.44000

  B 267.47760 4363819 1574176664517   900  1600   267.46000   267.50000
  S 267.51000 4367988 1574176672709   400   200   267.47000   267.51000

  B 267.51000 4406300 1574176711074   500   100   267.51000   267.54000
  S 267.56000 4407972 1574176716794   200   100   267.54000   267.56000

  B 267.49000 4420325 1574176725385   700   700   267.49000   267.52000
  S 267.52100 4432539 1574176742561   200   200   267.51000   267.53000

  B 267.51980 4436390 1574176754102   300   100   267.50000   267.53000
  S 267.54000 4438775 1574176761632   100   200   267.52000   267.55000

  B 267.34680 4467304 1574176800237   100   200   267.34000   267.37000
  S 267.16000 4570230 1574176875126   100   100   267.16000   267.17000

  B 267.14000 4572811 1574176883226   500   200   267.14000   267.18000
  S 267.15500 4587605 1574176901611   100  3100   267.15000   267.16000

  B 267.20000 4610439 1574176924785   400   300   267.20000   267.23000
  S 267.12250 4633538 1574176973607   200   200   267.10000   267.13000

  B 267.09000 4635636 1574176981912   100   100   267.09000   267.10000
  S 267.10000 4679784 1574177056467   300   300   267.08000   267.10000

  B 267.03000 4725399 1574177128207   200   200   267.01000   267.03000
  S 266.95000 4798301 1574177177041   100   100   266.94000   266.97000

  B 266.93010 4810806 1574177197709   100   100   266.93000   266.95000
  S 266.73000 4853280 1574177275495   300   100   266.72000   266.76000

  B 266.74000 4863162 1574177289875  5400   200   266.70000   266.72000
  S 266.70000 4892738 1574177305933   200   200   266.68000   266.71000

  B 266.69000 4904451 1574177327953   200   300   266.66000   266.71000
  S 266.75970 4914480 1574177333321   200   200   266.72000   266.76000

  B 266.82500 4955119 1574177366327   300   200   266.80000   266.85000
  S 266.77000 4979291 1574177400377   200   200   266.73000   266.76000

  B 266.71530 4990762 1574177408147   600   300   266.70000   266.75000
  S 266.67000 5047017 1574177449932   200  1300   266.65000   266.68000

  B 266.61250 5070628 1574177470565   200   200   266.61000   266.66000
  S 266.62000 5086791 1574177481441   200   200   266.58000   266.62000

  B 266.58500 5090069 1574177487562   200   200   266.57000   266.60000
  S 266.66000 5110539 1574177506246   300   200   266.62000   266.66000

  B 266.64000 5123872 1574177533069   200   300   266.62000   266.67000
  S 266.79660 5147963 1574177587187   200   300   266.79000   266.80000

  B 266.76000 5154574 1574177591534   100   300   266.77000   266.79000
  S 266.85000 5159621 1574177595337   100   200   266.84000   266.87000

  B 266.77000 5166646 1574177611076   100   100   266.75000   266.78000
  S 266.70000 5176895 1574177636131   100   200   266.68000   266.70000

  B 266.63270 5180516 1574177644273   100   200   266.62000   266.65000
  S 266.70000 5184682 1574177658140   100   100   266.68000   266.70000

  B 266.74000 5199235 1574177700817   100   200   266.72000   266.75000
  S 266.75250 5204380 1574177713233   100   200   266.73000   266.76000

  B 266.74000 5207355 1574177726859  1100   200   266.72000   266.74000
  S 266.76000 5233217 1574177768130   200   100   266.75000   266.77000

  B 266.74000 5280433 1574177812289   200   200   266.72000   266.76000
  S 266.77780 5282445 1574177818823   100   200   266.76000   266.78000

  B 266.72000 5291082 1574177822395   300  1300   266.70000   266.73000
  S 266.78000 5295034 1574177829419   100   200   266.75000   266.78000

  B 266.69000 5306210 1574177860176   100   300   266.68000   266.70000
  S 266.75010 5330187 1574177903438   300   100   266.75000   266.77000

  B 266.81000 5345948 1574177930316   200   200   266.81000   266.83000
  S 266.87000 5348589 1574177934294   300  1400   266.85000   266.88000

  B 266.92850 5367017 1574177962349   200   400   266.92000   266.96000
  S 266.97000 5368256 1574177966514   100   200   266.96000   266.98000

  B 266.93000 5378450 1574177981302   100   100   266.91000   266.94000
  S 266.96990 5390707 1574178006265   200   200   266.94000   266.97000

  B 266.93000 5398486 1574178031103   200   200   266.93000   266.96000
  S 266.88500 5407238 1574178054628   300   100   266.87000   266.90000

  B 266.90000 5411833 1574178064100   200   200   266.89000   266.91000
  S 266.77000 5455828 1574178133195   100   400   266.76000   266.77000

  B 266.73000 5466343 1574178171050   200   200   266.73000   266.75000
  S 266.71000 5475021 1574178207831   100   200   266.70000   266.72000

  B 266.65000 5496126 1574178237659   400   200   266.65000   266.66000
  S 266.63010 5505213 1574178247538   500   100   266.62000   266.66000

  B 266.56600 5531524 1574178274147   200   400   266.56000   266.59000
  S 266.64860 5590296 1574178304818   200   200   266.61000   266.65000

  B 266.60000 5598091 1574178315315   100   100   266.60000   266.61000
  S 266.65800 5610826 1574178354099   300   200   266.65000   266.67000

  B 266.63000 5618694 1574178379357   500   100   266.63000   266.64000
  S 266.65000 5624613 1574178390060   300   100   266.63000   266.65000

  B 266.62000 5626186 1574178396831   200   100   266.60000   266.63000
  S 266.64500 5641219 1574178427288   300   100   266.63000   266.66000

  B 266.58000 5646492 1574178436663  2400   100   266.58000   266.61000
  S 266.56440 5694099 1574178455501   200   100   266.55000   266.58000

  B 266.51000 5698731 1574178466286   200   300   266.51000   266.54000
  S 266.35500 5758272 1574178492800   200   200   266.33000   266.37000

  B 266.36010 5767823 1574178506841   300   300   266.36000   266.39000
  S 266.25000 5815447 1574178543379   200   200   266.23000   266.26000

  B 266.19000 5824132 1574178553047   300   400   266.18000   266.19000
  S 266.24990 5835955 1574178560385   300   400   266.21000   266.25000

  B 266.28000 5869886 1574178600878   200   300   266.28000   266.32000
  S 266.46000 5877548 1574178606252   200   400   266.43000   266.47000

  B 266.40990 5888935 1574178614042   100   200   266.40000   266.41000
  S 266.27000 5923984 1574178652469   100   200   266.26000   266.30000

  B 266.14000 5957118 1574178707516   100   100   266.14000   266.16000
  S 266.23000 5963641 1574178712904   200   100   266.21000   266.24000

  B 266.16500 5966669 1574178716678   100   100   266.14000   266.16000
  S 266.25000 5975758 1574178727640   200   200   266.23000   266.27000

  B 266.16000 5986688 1574178742254   200   100   266.14000   266.18000
  S 266.18000 5999564 1574178771080   200   200   266.16000   266.20000

  B 266.26000 6030252 1574178821129   300   100   266.26000   266.29000
  S 266.17000 6046700 1574178851291   200   100   266.16000   266.19000

  B 266.25000 6080208 1574178932634   100   100   266.26000   266.28000
  S 266.29500 6081806 1574178938256   200   200   266.28000   266.30000

  B 266.24000 6083321 1574178943085   100   200   266.22000   266.25000
  S 266.20000 6124328 1574178976079   200   200   266.19000   266.22000

  B 266.12000 6129856 1574178989973   100   100   266.11000   266.14000
  S 266.16000 6131594 1574178996326   100   300   266.15000   266.18000

  B 266.08000 6133456 1574179002916   200   100   266.08000   266.11000
  S 265.84900 6249945 1574179036075   200   200   265.83000   265.85000

  B 265.75000 6262189 1574179042207  1700   200   265.75000   265.78000
  S 265.76000 6275770 1574179051162   300   300   265.74000   265.78000

  B 265.80000 6300240 1574179070166   100   400   265.78000   265.81000
  S 265.81000 6324965 1574179087421   100   300   265.79000   265.81000

  B 265.75000 6339028 1574179098011   200   100   265.75000   265.76000
  S 265.81000 6346678 1574179107284   100   100   265.80000   265.81000

  B 265.82420 6358393 1574179120152   100   100   265.81000   265.84000
  S 265.73000 6389234 1574179167309   300   200   265.72000   265.74000

  B 265.69000 6405190 1574179179525   200   200   265.69000   265.72000
  S 265.67000 6508593 1574179240403   200  2900   265.64000   265.67000

  B 265.65000 6520933 1574179254357   200   100   265.64000   265.66000
  S 265.88000 6556096 1574179271584   200   300   265.87000   265.90000

  B 265.86000 6580589 1574179303039   700   200   265.84000   265.86000
  S 265.87000 6586046 1574179313564   200   400   265.86000   265.87000

  B 265.79000 6627610 1574179352367   200   300   265.76000   265.79000
  S 265.74500 6639731 1574179360332   200   300   265.73000   265.77000

  B 265.77000 6657083 1574179381423   300   400   265.76000   265.78000
  S 265.76000 6665400 1574179397762   100   300   265.76000   265.78000

  B 265.72000 6670224 1574179411075   300   100   265.72000   265.74000
  S 265.76400 6678230 1574179429533   500   300   265.75000   265.78000

  B 265.70000 6692350 1574179461460   200   300   265.69000   265.72000
  S 265.64000 6754667 1574179564387   500   100   265.63000   265.64000

  B 265.82000 6800846 1574179624836   300   200   265.81000   265.85000
  S 265.74000 6864836 1574179764115   200   100   265.72000   265.75000

  B 265.79000 6888535 1574179842814   900   900   265.77000   265.80000
  S 265.65000 6929271 1574179949693   600   200   265.63000   265.66000

  B 265.65000 6954222 1574179989683   200   100   265.65000   265.67000
  S 265.58500 6975876 1574180037831   100   200   265.58000   265.59000

  B 265.58440 7009176 1574180072697   300   200   265.57000   265.60000
  S 265.51000 7062048 1574180102127   300   100   265.51000   265.52000

  B 265.45000 7069670 1574180109176   200   100   265.42000   265.45000
  S 265.50000 7072487 1574180117922   200   100   265.48000   265.50000

  B 265.43000 7129151 1574180169918   500   300   265.40000   265.44000
  S 265.48000 7155991 1574180221703   700   200   265.46000   265.48000

  B 265.53440 7188334 1574180263378   300   200   265.53000   265.54000
  S 265.64000 7211669 1574180291191   200   200   265.61000   265.64000

  B 265.53000 7221577 1574180299542   100   100   265.52000   265.53000
  S 265.62000 7238813 1574180318093   200   100   265.60000   265.63000

  B 265.71000 7276263 1574180369570  1100   100   265.70000   265.71000
  S 265.69000 7286182 1574180392859   200   100   265.68000   265.70000

  B 265.68000 7292412 1574180399628   100   300   265.67000   265.69000
  S 265.73000 7296666 1574180405745   400   100   265.70000   265.73000

  B 265.77000 7325391 1574180445195   100   200   265.77000   265.79000
  S 265.82000 7349987 1574180481176   100   100   265.80000   265.82000

  B 265.82900 7355562 1574180492397   300   200   265.80000   265.84000
  S 265.80000 7381781 1574180528958   300   300   265.80000   265.82000

  B 265.79000 7396203 1574180559068   400   500   265.77000   265.80000
  S 265.78000 7399713 1574180571382   500   200   265.77000   265.79000

  B 266.04000 7467176 1574180650344   100   100   266.03000   266.06000
  S 266.09000 7467786 1574180654233   100   100   266.09000   266.12000

  B 266.09300 7504360 1574180689223  1900   600   266.09000   266.11000
  S 266.04830 7520057 1574180719560   200   100   266.04000   266.05000

  B 266.11000 7548155 1574180753062   100   100   266.10000   266.12000
  S 266.08000 7570944 1574180816363   100   100   266.08000   266.09000

  B 266.14000 7589040 1574180837773   200   100   266.14000   266.16000
  S 266.16000 7592913 1574180846220   500   200   266.18000   266.19000

  B 266.14000 7595472 1574180849855   500   100   266.14000   266.15000
  S 266.14000 7625097 1574180875222   100   100   266.13000   266.14000

  B 266.16560 7652640 1574180908844   400   300   266.16000   266.17000
  S 266.25590 7699585 1574180939959   200   100   266.24000   266.26000

  B 266.24000 7711467 1574180957155   200   300   266.22000   266.25000
  S 266.19500 7739161 1574181009174   600   300   266.18000   266.20000

  B 266.25000 7816956 1574181142656   100   100   266.24000   266.26000
  S 266.25010 7853946 1574181198674   300   100   266.25000   266.27000

  B 266.25000 7860122 1574181208064   400   300   266.25000   266.28000
  S 266.32980 7868095 1574181217811   200   200   266.30000   266.33000

  B 266.30000 7889987 1574181250094   400   200   266.30000   266.32000
  S 266.32000 7890469 1574181255689   500   500   266.30000   266.32000

  B 266.29120 7896148 1574181265031   100   300   266.28000   266.30000
  S 266.30800 7919898 1574181322453   400   100   266.29000   266.31000

  B 266.34500 7968724 1574181395867   200   200   266.33000   266.35000
  S 266.31000 7988800 1574181473305   400   100   266.30000   266.32000

  B 266.24010 7996040 1574181491478   100   200   266.24000   266.26000
  S 266.33000 7999020 1574181501075   200   400   266.33000   266.35000

  B 266.74000 8139023 1574181546562   100   200   266.75000   266.79000
  S 266.74550 8169623 1574181573156   100   200   266.75000   266.78000

  B 266.71000 8174166 1574181579929   100   200   266.70000   266.72000
  S 266.47000 8267628 1574181673351   100   100   266.46000   266.49000

  B 266.49000 8273757 1574181688292   100   100   266.49000   266.51000
  S 266.51000 8288367 1574181714528   200   200   266.48000   266.51000

  B 266.44000 8299566 1574181762247   200   100   266.43000   266.46000
  S 266.44000 8321339 1574181823473  1500   100   266.43000   266.44000

  B 266.40000 8334033 1574181853470   100   100   266.39000   266.40000
  S 266.35000 8346447 1574181891166   300   100   266.34000   266.36000

  B 266.51000 8390027 1574181949182   100   200   266.51000   266.53000
  S 266.46000 8395705 1574181959381   200   100   266.45000   266.48000

  B 266.40000 8401548 1574181976470   200   200   266.35000   266.38000
  S 266.34000 8423198 1574182033182   100   300   266.31000   266.34000

  B 266.35000 8433544 1574182069481   200   100   266.34000   266.35000
  S 266.41000 8444465 1574182108309   100   200   266.38000   266.42000

  B 266.49400 8485991 1574182199243   400   100   266.49000   266.51000
  S 266.52500 8504015 1574182221002   200   200   266.51000   266.54000

  B 266.57130 8541817 1574182283829   300   200   266.55000   266.58000
  S 266.48000 8554146 1574182321023   400   200   266.46000   266.49000

  B 266.45000 8557583 1574182330504  1300   100   266.42000   266.45000
  S 266.45320 8564182 1574182354608   300   100   266.44000   266.47000

  B 266.36010 8588119 1574182400718   200   300   266.36000   266.39000
  S 266.41330 8591466 1574182408791   200   100   266.41000   266.43000

  B 266.36650 8592150 1574182412382   100   100   266.36000   266.38000
  S 266.32000 8608186 1574182470114   100   200   266.31000   266.34000

  B 266.35000 8638870 1574182624395   100   100   266.33000   266.34000
  S 266.39000 8640433 1574182636043   100   200   266.39000   266.41000

  B 266.37000 8645948 1574182661551   100   100   266.37000   266.39000
  S 266.39120 8652555 1574182704742   300   100   266.37000   266.39000

  B 266.37000 8654518 1574182726041   400   100   266.35000   266.38000
  S 266.36000 8678101 1574182797481   100   200   266.35000   266.38000

  B 266.45910 8707556 1574182811969   200   200   266.45000   266.48000
  S 266.19000 8784959 1574182993017   200   400   266.19000   266.21000

  B 266.11000 8797390 1574183040851   800   100   266.10000   266.11000
  S 266.15000 8800043 1574183049123   300   100   266.14000   266.16000

  B 266.02000 8983800 1574183194377   200   100   265.95000   265.99000
  S 266.09380 8987634 1574183202114   100   100   266.08000   266.11000

  B 266.10340 9003470 1574183231059   500   200   266.10000   266.12000
  S 266.08140 9025426 1574183272594   100   200   266.07000   266.10000

  B 266.08000 9033365 1574183300375   100   200   266.08000   266.10000
  S 266.09700 9040520 1574183321946   300   100   266.09000   266.11000

  B 266.08000 9047787 1574183350811   400   400   266.07000   266.09000
  S 266.10000 9055116 1574183365710   300   100   266.10000   266.12000

  B 266.09260 9061111 1574183379788   200   100   266.08000   266.11000
  S 266.13000 9086444 1574183415826   100   100   266.13000   266.14000

  B 266.16070 9112338 1574183481114   500   200   266.15000   266.18000
  S 266.14000 9144582 1574183587823   100   200   266.13000   266.15000

  B 266.24000 9158070 1574183657233   300   100   266.23000   266.25000
  S 266.32000 9164990 1574183678887   100   100   266.32000   266.33000

  B 266.26980 9182741 1574183714406   100   100   266.24000   266.26000
  S 266.31360 9187820 1574183741209   300   100   266.30000   266.32000

  B 266.38000 9195885 1574183769725   200   500   266.38000   266.39000
  S 266.41210 9200149 1574183779762   500  1400   266.41000   266.42000

  B 266.30000 9208282 1574183789000   800   100   266.30000   266.32000
  S 266.29000 9216039 1574183812815   100   300   266.28000   266.30000

  B 266.29150 9236406 1574183864883   400   200   266.28000   266.30000
  S 266.42000 9270287 1574183989376   400   200   266.40000   266.42000

  B 266.39000 9274859 1574184010203   300   200   266.36000   266.39000
  S 266.42000 9276644 1574184021172   200   100   266.41000   266.42000

  B 266.44280 9314449 1574184117239   100   300   266.44000   266.45000
  S 266.48870 9335012 1574184168392   100  2500   266.47000   266.50000

  B 266.47980 9350981 1574184178804   200   300   266.45000   266.48000
  S 266.46000 9357959 1574184213594   300   100   266.45000   266.47000

  B 266.40350 9367735 1574184249662   200   200   266.40000   266.42000
  S 266.44800 9379363 1574184291220   200  7900   266.43000   266.46000

  B 266.39000 9389178 1574184370029   200   200   266.39000   266.41000
  S 266.27010 9420386 1574184435029   100   100   266.27000   266.28000

  B 266.25130 9430406 1574184498032   100   100   266.25000   266.26000
  S 266.28000 9435613 1574184507408   100   100   266.27000   266.29000

  B 266.24000 9436231 1574184513796   100   200   266.23000   266.26000
  S 266.28010 9438589 1574184540879   300   200   266.26000   266.29000

  B 266.27000 9444727 1574184589791   100   400   266.27000   266.29000
  S 266.21000 9479825 1574184666740   200   100   266.19000   266.22000

  B 266.24000 9484374 1574184680444   100   800   266.24000   266.26000
  S 266.18980 9497753 1574184730369   100   300   266.17000   266.19000

  B 266.15000 9504190 1574184763031   100   200   266.13000   266.15000
  S 266.16000 9508593 1574184791912   300   100   266.14000   266.17000

  B 266.06300 9534351 1574184841676   400   300   266.06000   266.10000
  S 265.96000 9577524 1574184931026   400   100   265.95000   265.97000

  B 265.94350 9610936 1574185019890   200   200   265.92000   265.96000
  S 265.96990 9613501 1574185022225   200   100   265.94000   265.97000

  B 265.96000 9637089 1574185084184   200   200   265.96000   265.99000
  S 265.99000 9647399 1574185093357   200   200   265.99000   266.02000

  B 266.06000 9671412 1574185137472   200  2700   266.03000   266.06000
  S 265.94000 9722211 1574185289879   100   100   265.94000   265.95000

  B 265.97170 9734969 1574185352075   300   100   265.97000   266.00000
  S 265.96720 9736896 1574185373185   300   200   265.95000   265.97000

  B 265.94000 9740142 1574185382878   200   100   265.92000   265.94000
  S 265.93670 9744216 1574185401529   200  2800   265.92000   265.94000

  B 265.95000 9750127 1574185421337   100   200   265.94000   265.96000
  S 265.85000 9778044 1574185490970   100   200   265.85000   265.86000

  B 265.86000 9779874 1574185502315   100   200   265.86000   265.88000
  S 265.87000 9781803 1574185514575   400   200   265.84000   265.87000

  B 265.97000 9802830 1574185585521   100   300   265.97000   266.00000
  S 266.00000 9804256 1574185590397   200   100   265.99000   266.01000

  B 266.00500 9811348 1574185619878   400  3000   266.00000   266.01000
  S 266.04000 9815991 1574185636108   100   100   266.04000   266.05000

  B 265.97500 9826737 1574185674354   700   300   265.96000   265.99000
  S 265.99000 9835082 1574185706470   100   100   265.98000   266.00000

  B 265.96000 9837631 1574185718449   100   200   265.94000   265.96000
  S 265.99780 9840633 1574185727076   400   100   265.98000   266.00000

  B 265.98000 9842640 1574185743451   200   100   265.96000   265.98000
  S 266.03000 9846589 1574185776168   200   100   266.03000   266.04000

  B 265.98000 9860918 1574185816295   200   100   265.96000   265.98000
  S 265.92000 9877926 1574185859707   100   100   265.91000   265.93000

  B 265.89360 9881800 1574185873932   100   200   265.88000   265.90000
  S 265.89600 9894362 1574185942232   200   100   265.89000   265.90000

  B 265.87000 9895600 1574185951511   200   200   265.86000   265.88000
  S 265.88000 9896377 1574185957919   700   300   265.87000   265.88000

  B 265.89000 9905822 1574186018769   400   100   265.88000   265.89000
  S 265.89000 9910185 1574186025735   400   300   265.88000   265.90000

  B 265.85000 9923255 1574186086427   100   100   265.85000   265.86000
  S 265.86680 9929729 1574186130651   200   200   265.85000   265.88000

  B 265.87990 9940508 1574186201190   400   200   265.86000   265.88000
  S 265.88000 9947104 1574186239500   400   100   265.88000   265.89000

  B 265.90000 9960390 1574186288250   300   300   265.89000   265.90000
  S 265.89000 9963553 1574186308311   200   100   265.88000   265.90000

  B 265.87550 9969628 1574186354292   100   200   265.87000   265.88000
  S 265.90000 9973038 1574186371131   200   200   265.89000   265.91000

  B 265.87000 9994560 1574186443658   400   100   265.88000   265.89000
  S 265.73000 10039382 1574186508435   300   100   265.72000   265.73000

  B 265.71370 10043949 1574186521012   200   100   265.71000   265.72000
  S 265.71000 10052925 1574186536521   200   200   265.71000   265.72000

  B 265.69000 10057258 1574186551218   100   300   265.69000   265.72000
  S 265.71380 10066942 1574186590770   200   200   265.71000   265.73000

  B 265.80000 10133703 1574186773556   200   300   265.80000   265.82000
  S 265.82500 10140558 1574186782225   100   100   265.81000   265.83000

  B 265.77050 10142833 1574186787980   200   300   265.77000   265.79000
  S 265.80550 10154844 1574186828131   500   200   265.79000   265.81000

  B 265.79310 10166486 1574186878542   100   200   265.79000   265.80000
  S 265.80000 10183970 1574186917128  2600   100   265.80000   265.82000

  B 265.84500 10196764 1574186954246   300   200   265.83000   265.85000
  S 265.88000 10198132 1574186960833   200   100   265.87000   265.89000

  B 265.97670 10263029 1574187107075   200   100   265.97000   265.98000
  S 265.93000 10299940 1574187198689   100   100   265.93000   265.94000

  B 266.05000 10334515 1574187298072   400   200   266.04000   266.06000
  S 266.09000 10347460 1574187319118   200   200   266.09000   266.11000

  B 266.07000 10360780 1574187335896   200   300   266.07000   266.11000
  S 266.11990 10384348 1574187449804   300   300   266.10000   266.12000

  B 266.09500 10386041 1574187457759   500   200   266.08000   266.11000
  S 266.10360 10424425 1574187654472   100   100   266.10000   266.11000

  B 266.09000 10442934 1574187697684   400   200   266.08000   266.10000
  S 266.00610 10499656 1574187912777   500   200   265.98000   266.01000

  B 266.09000 10513977 1574187990440   100   700   266.08000   266.11000
  S 266.12000 10516384 1574188010287   100   200   266.11000   266.12000

  B 266.09000 10518567 1574188023552   200   300   266.09000   266.11000
  S 266.13000 10523781 1574188032870   500   400   266.13000   266.14000

  B 266.09480 10531956 1574188043222   300   300   266.09000   266.10000
  S 266.10360 10542586 1574188073917   300   300   266.09000   266.12000

  B 266.09310 10566575 1574188201651   300   700   266.07000   266.10000
  S 266.13000 10572183 1574188226774   100   100   266.13000   266.14000

  B 266.10000 10577256 1574188257815   300   200   266.08000   266.09000
  S 266.20000 10600946 1574188304341   300   400   266.17000   266.20000

  B 266.17000 10611050 1574188342736   700   300   266.16000   266.18000
  S 266.16500 10632182 1574188416236   100   100   266.16000   266.17000

  B 266.16000 10663924 1574188519074   300   300   266.16000   266.17000
  S 266.22620 10665975 1574188531737   300  1700   266.22000   266.24000

  B 266.15560 10677510 1574188597405   200   200   266.15000   266.17000
  S 266.12000 10704602 1574188705961   200   100   266.12000   266.13000

  B 266.14100 10734046 1574188844090   400   100   266.14000   266.15000
  S 266.20500 10737473 1574188865548  1000   200   266.20000   266.22000

  B 266.29000 10769173 1574188944908   600   200   266.28000   266.30000
  S 266.30000 10770164 1574188952031   200   200   266.29000   266.30000

