  S 266.88990 2830471 1574175313090   200   300   266.88000   266.91000
  B 266.93100 2849164 1574175330064   100   200   266.91000   266.94000
  S 267.04000 2873725 1574175375033   200   100   267.02000   267.04000
  S 266.89000 2913392 1574175414834   100   100   266.88000   266.90000
  B 266.80680 2923529 1574175450946   200   200   266.80000   266.83000
  S 266.79700 2950324 1574175464672   200   300   266.79000   266.82000
  B 266.73940 2965250 1574175492956   100   100   266.73000   266.75000
  B 266.75000 2977210 1574175513494  3700   400   266.73000   266.76000
  S 266.84680 3052672 1574175593168   200   200   266.83000   266.86000
  B 266.78090 3068087 1574175605494   300   100   266.78000   266.81000
  B 266.65000 3096741 1574175643156   400   200   266.64000   266.66000
  S 266.68280 3110161 1574175656243   100   200   266.67000   266.71000
  S 266.80500 3123650 1574175685165   100   100   266.79000   266.81000
  B 266.61000 3169244 1574175759824   200   400   266.62000   266.64000
  B 266.53670 3225813 1574175797884   500   100   266.53000   266.54000
  B 266.48000 3310665 1574175830290   400   200   266.45000   266.48000
  S 266.51000 3347624 1574175863884   300   100   266.49000   266.52000
  S 266.60000 3364538 1574175875851   100   100   266.59000   266.61000
  B 266.48000 3398286 1574175921499   700   400   266.48000   266.50000
  S 266.52800 3450440 1574175944145   300   100   266.51000   266.54000
  B 266.55010 3481678 1574175975310   200   300   266.55000   266.60000
  S 266.70000 3512531 1574175988642   200   300   266.68000   266.71000
  B 266.67000 3528250 1574176000832   100   200   266.67000   266.71000
  S 266.74000 3547729 1574176024214   500   700   266.73000   266.75000
  B 266.76000 3572617 1574176038823   200   100   266.75000   266.76000
  B 266.65000 3585074 1574176053463   200   200   266.63000   266.66000
  B 266.56680 3589966 1574176059235   500   300   266.56000   266.59000
  S 266.66000 3668574 1574176148789   100   200   266.63000   266.66000
  S 266.57500 3701033 1574176192694   200   200   266.56000   266.60000
  S 266.89990 3751739 1574176241162   100   200   266.87000   266.90000
  B 266.91000 3824344 1574176275349   200   200   266.90000   266.93000
  S 266.95090 3860031 1574176304358   200   400   266.94000   266.97000
  B 266.92440 3867941 1574176316393   200   200   266.92000   266.94000
  S 266.96000 3871328 1574176322738   100  1100   266.96000   266.97000
  S 267.13280 3899622 1574176328404   200   400   267.11000   267.15000
  S 267.19000 3927746 1574176356615   100   200   267.15000   267.19000
  S 267.23500 3939715 1574176365780   200   100   267.22000   267.25000
  S 267.32800 3986709 1574176384721   400  1300   267.31000   267.33000
  S 267.36700 4000910 1574176391180   200   200   267.36000   267.37000
  B 267.30000 4017660 1574176406627   400   200   267.29000   267.33000
  S 267.44650 4057795 1574176446983   300   200   267.43000   267.45000
  S 267.55000 4127174 1574176472663  1200   200   267.55000   267.57000
  B 267.52000 4154796 1574176481773   200   200   267.51000   267.55000
  B 267.42000 4175660 1574176495411   300   200   267.42000   267.44000
  B 267.35000 4254569 1574176524561   200   100   267.33000   267.37000
  B 267.26000 4268285 1574176545535   200   100   267.26000   267.27000
  S 267.36710 4308184 1574176601191   200   200   267.35000   267.38000
  B 267.31000 4316437 1574176619075   200   200   267.29000   267.33000
  B 267.40000 4326133 1574176634817   200  4600   267.37000   267.41000
  S 267.44000 4339022 1574176642931   300   100   267.42000   267.44000
  S 267.57120 4390449 1574176688191   200   200   267.56000   267.58000
  S 267.54000 4433203 1574176744075   100   200   267.53000   267.56000
  B 267.27000 4535756 1574176853563   200   200   267.25000   267.29000
  B 267.15000 4567004 1574176869860   500   300   267.14000   267.16000
  S 267.16220 4571654 1574176876111   100   100   267.16000   267.17000
  S 267.16000 4589205 1574176903260   200  2200   267.13000   267.16000
  S 267.22000 4608700 1574176918125   200   100   267.21000   267.24000
  B 267.09000 4618968 1574176942682   300   100   267.06000   267.09000
  B 267.02000 4626367 1574176954532   100   300   267.02000   267.04000
  B 267.00000 4751899 1574177130101   200   200   266.97000   267.00000
  B 266.86000 4779144 1574177163716   200   200   266.86000   266.87000
  S 267.00000 4800335 1574177179615   200   200   266.99000   267.03000
  B 266.86450 4820240 1574177219677   200   100   266.83000   266.87000
  S 266.74560 4853708 1574177276871   300   100   266.72000   266.76000
  B 266.71990 4874947 1574177291487   500   300   266.68000   266.72000
  S 266.73000 4893958 1574177308382   200   100   266.72000   266.74000
  S 266.76510 4899911 1574177322110   200   100   266.76000   266.77000
  S 266.89730 4944565 1574177360882   600   200   266.88000   266.90000
  B 266.69000 4973540 1574177384486   500   200   266.67000   266.71000
  B 266.67000 4976245 1574177392316   100   100   266.68000   266.70000
  S 266.78150 4980513 1574177401917   300   200   266.77000   266.80000
  S 266.71000 5049619 1574177452010   200   100   266.72000   266.73000
  B 266.60000 5072303 1574177472171   300   300   266.59000   266.64000
  B 266.58090 5090190 1574177489711   200   300   266.56000   266.60000
  S 266.68450 5111563 1574177509139   200   100   266.66000   266.68000
  B 266.62940 5134038 1574177551843   300   300   266.62000   266.66000
  S 266.87620 5160441 1574177597919   400   800   266.84000   266.88000
  B 266.76500 5167646 1574177611690   100   200   266.75000   266.78000
  S 266.77000 5205550 1574177717244   300   100   266.75000   266.78000
  B 266.71000 5211116 1574177728241   900   400   266.71000   266.73000
  B 266.70060 5222198 1574177742504  2400   100   266.68000   266.70000
  S 266.76500 5233471 1574177773359   300   100   266.75000   266.78000
  S 266.85000 5264278 1574177794914   200  1400   266.85000   266.88000
  S 266.79000 5295481 1574177832158   100   100   266.78000   266.80000
  S 266.76550 5331468 1574177906933   300   100   266.75000   266.77000
  S 266.79000 5334369 1574177915794   200   100   266.78000   266.80000
  S 266.88000 5351024 1574177935374   200   200   266.86000   266.88000
  S 266.95980 5364527 1574177955208   200   300   266.94000   266.96000
  B 266.91200 5379222 1574177982317   200   200   266.89000   266.93000
  B 266.87690 5404917 1574178042031   100   200   266.86000   266.89000
  S 266.91000 5408247 1574178056337   100   100   266.90000   266.91000
  B 266.87670 5415818 1574178066831   400   500   266.86000   266.89000
  B 266.82000 5423462 1574178088062   300   100   266.79000   266.82000
  B 266.68000 5452965 1574178124087   300   100   266.68000   266.71000
  S 266.81000 5459087 1574178144229   500   300   266.78000   266.81000
  S 266.70150 5482598 1574178231349   200   200   266.70000   266.72000
  B 266.61000 5497043 1574178239103   300   100   266.61000   266.62000
  S 266.65500 5505618 1574178248864   100   200   266.65000   266.67000
  S 266.65000 5590596 1574178306144   200   200   266.63000   266.66000
  B 266.59000 5599761 1574178316168   100   200   266.58000   266.60000
  S 266.66000 5611031 1574178354225   300   100   266.65000   266.67000
  B 266.61980 5622565 1574178382164   400   300   266.60000   266.63000
  B 266.60000 5626573 1574178399514   500   200   266.58000   266.60000
  B 266.57000 5657099 1574178441814   400   200   266.56000   266.58000
  B 266.44000 5686913 1574178447423   200   500   266.44000   266.46000
  B 266.48000 5701236 1574178468622   100   300   266.47000   266.50000
  B 266.38000 5720397 1574178478204  1500   100   266.36000   266.38000
  S 266.35640 5758907 1574178494103   300   200   266.31000   266.36000
  B 266.35220 5768363 1574178508424   100   100   266.34000   266.36000
  B 266.30000 5774432 1574178518812   100   600   266.29000   266.32000
  B 266.22000 5795819 1574178536786   100   100   266.22000   266.23000
  S 266.31000 5861096 1574178593031   200   200   266.30000   266.33000
  S 266.47900 5879185 1574178607568   200   200   266.46000   266.48000
  B 266.38000 5895219 1574178615162   100   100   266.37000   266.39000
  B 266.31430 5908876 1574178626044   600   200   266.31000   266.33000
  B 266.22780 5920641 1574178646150   100   100   266.21000   266.23000
  S 266.29000 5924634 1574178653726   200   100   266.27000   266.30000
  B 266.15000 5968572 1574178718150   100   200   266.14000   266.16000
  S 266.31440 5979210 1574178728922   300   300   266.30000   266.33000
  B 266.15120 5986858 1574178743545   300   100   266.15000   266.20000
  S 266.15000 6011226 1574178798416   200   500   266.14000   266.16000
  S 266.23000 6017578 1574178811704   400   200   266.21000   266.24000
  B 266.23500 6034583 1574178825001   200   200   266.21000   266.25000
  B 266.19000 6040287 1574178836492   200   300   266.18000   266.22000
  S 266.20000 6046839 1574178852423   200   200   266.17000   266.21000
  S 266.26990 6055432 1574178872877   400   200   266.24000   266.27000
  B 266.22000 6083532 1574178944549   100   200   266.22000   266.25000
  B 266.15000 6108497 1574178965891   100   100   266.15000   266.17000
  S 266.25000 6125090 1574178977642   200   200   266.23000   266.27000
  B 266.10000 6130108 1574178991291   300   100   266.10000   266.13000
  B 266.04000 6144161 1574179004174   100   100   266.04000   266.06000
  S 265.86000 6253844 1574179038269   200   200   265.85000   265.86000
  B 265.76000 6301438 1574179071477   500   300   265.76000   265.79000
  S 265.83000 6347345 1574179111299   200   100   265.82000   265.85000
  S 265.89000 6352595 1574179116563   300  1100   265.87000   265.91000
  B 265.77530 6359562 1574179124785   100   200   265.78000   265.81000
  B 265.65000 6432908 1574179194448   100   100   265.64000   265.67000
  S 265.88600 6556807 1574179272886   300   200   265.87000   265.89000
  S 265.87000 6572816 1574179291096   200   200   265.87000   265.89000
  B 265.85060 6580950 1574179304323   700   100   265.84000   265.86000
  B 265.77000 6632422 1574179353582   200   100   265.74000   265.77000
  S 265.80000 6645348 1574179368152   200   100   265.80000   265.82000
  S 265.78000 6666234 1574179401920   300   400   265.76000   265.78000
  S 265.77400 6678454 1574179430481  1400   300   265.76000   265.78000
  B 265.59000 6731179 1574179506180   100   100   265.59000   265.62000
  B 265.57000 6736553 1574179519863  2400   700   265.57000   265.60000
  S 265.86990 6772953 1574179592068   500   200   265.84000   265.87000
  B 265.73000 6822384 1574179676948   100   100   265.73000   265.76000
  B 265.61930 6852174 1574179748931   100   100   265.62000   265.63000
  S 265.76620 6868820 1574179794842   700   100   265.75000   265.79000
  S 265.83000 6877672 1574179817518   100   100   265.83000   265.85000
  B 265.75000 6892001 1574179843876   200   100   265.75000   265.77000
  B 265.65880 6909454 1574179899205   300   400   265.65000   265.67000
  B 265.60000 6926085 1574179941537   500   200   265.60000   265.61000
  B 265.64000 6955160 1574179993751   400   300   265.63000   265.64000
  S 265.59000 6976828 1574180040527   200   100   265.59000   265.60000
  B 265.52000 7019603 1574180074141   500   200   265.52000   265.54000
  B 265.43060 7041293 1574180084269   300   200   265.43000   265.46000
  S 265.53000 7062349 1574180103496   400   200   265.51000   265.55000
  B 265.44240 7070939 1574180113490   300   100   265.42000   265.46000
  S 265.52000 7074152 1574180119332   500   100   265.51000   265.54000
  B 265.44000 7152461 1574180211351   400   200   265.43000   265.44000
  B 265.51000 7191362 1574180264972   200   100   265.49000   265.52000
  S 265.63000 7238921 1574180318972   100   100   265.62000   265.64000
  B 265.66730 7280428 1574180371107   300   200   265.66000   265.69000
  S 265.70000 7286282 1574180394068   400   200   265.68000   265.72000
  S 265.80000 7308429 1574180419854   100   100   265.80000   265.82000
  S 265.85000 7353197 1574180485942   100   300   265.83000   265.85000
  S 265.81000 7382437 1574180530138   200   100   265.79000   265.81000
  B 265.77000 7396701 1574180564738   300   300   265.77000   265.79000
  S 265.79000 7400046 1574180575521   500   200   265.77000   265.79000
  S 265.90000 7421929 1574180612164   100   100   265.89000   265.90000
  S 265.94100 7428428 1574180623620   700   200   265.94000   265.95000
  S 266.13000 7462250 1574180644994   100   100   266.10000   266.12000
  S 266.12000 7469197 1574180655375   300   300   266.10000   266.13000
  S 266.14500 7534755 1574180740961   200   200   266.13000   266.15000
  B 266.03500 7565903 1574180796815   200   100   266.02000   266.05000
  S 266.08540 7571222 1574180819491   300   100   266.07000   266.09000
  S 266.20000 7648786 1574180904148   200   500   266.19000   266.20000
  B 266.16000 7653666 1574180910183   100   200   266.14000   266.16000
  S 266.26000 7700123 1574180942486   200   300   266.25000   266.27000
  B 266.23560 7711578 1574180958605   200   200   266.23000   266.25000
  B 266.16000 7725370 1574180984027   100   200   266.16000   266.17000
  S 266.22000 7774994 1574181085599   300   200   266.22000   266.25000
  S 266.31500 7793913 1574181115823   900  1100   266.30000   266.33000
  S 266.35330 7799746 1574181122614   100   300   266.34000   266.36000
  B 266.22540 7826358 1574181144993   300   100   266.21000   266.24000
  S 266.27000 7857203 1574181199525   300   100   266.25000   266.27000
  S 266.33900 7868576 1574181220127   200   100   266.32000   266.34000
  B 266.29000 7896256 1574181266245   100   500   266.28000   266.30000
  S 266.32000 7920848 1574181325247   200   100   266.33000   266.35000
  S 266.37000 7961721 1574181377760   200   100   266.37000   266.39000
  B 266.34100 7968926 1574181400008   100   200   266.33000   266.35000
  B 266.30000 7971398 1574181409256   100   300   266.30000   266.32000
  B 266.27500 7978157 1574181428354   300   200   266.26000   266.29000
  S 266.34000 7999284 1574181503061   200   400   266.33000   266.35000
  B 266.64000 8159419 1574181561273   100   100   266.63000   266.64000
  S 266.80000 8170318 1574181574760   100   300   266.79000   266.82000
  B 266.63000 8184517 1574181588037   300   100   266.64000   266.67000
  S 266.50000 8268889 1574181676365   200   100   266.48000   266.50000
  B 266.46000 8286818 1574181710167   200   100   266.45000   266.47000
  B 266.43010 8299940 1574181766367   300   300   266.41000   266.45000
  B 266.38000 8334391 1574181858836   600   100   266.36000   266.39000
  S 266.42290 8364300 1574181931741   300   300   266.40000   266.43000
  B 266.48000 8392391 1574181953172   100   100   266.47000   266.48000
  B 266.38000 8401668 1574181977820   300   100   266.35000   266.39000
  B 266.26010 8417152 1574182021426   200   100   266.26000   266.28000
  S 266.35730 8423684 1574182039165   200   300   266.34000   266.37000
  B 266.34000 8433677 1574182072067   200   200   266.32000   266.35000
  S 266.47000 8469820 1574182178382   500   100   266.47000   266.49000
  B 266.44000 8499613 1574182200546   100   100   266.43000   266.45000
  S 266.57350 8521564 1574182249491   600   200   266.56000   266.58000
  S 266.61730 8524292 1574182256081   200   100   266.59000   266.61000
  B 266.53820 8542617 1574182285494   200   200   266.53000   266.57000
  B 266.46000 8552241 1574182313080   200   100   266.43000   266.47000
  S 266.49000 8554365 1574182322235   700   300   266.49000   266.50000
  B 266.42000 8558818 1574182333282   200   100   266.40000   266.42000
  S 266.46440 8564497 1574182359664   400   200   266.45000   266.48000
  B 266.33000 8599006 1574182451643   100   100   266.31000   266.33000
  S 266.33560 8608319 1574182475161   300   100   266.33000   266.35000
  S 266.41250 8619220 1574182527218   200   100   266.40000   266.42000
  S 266.36000 8633548 1574182604149   100   100   266.37000   266.39000
  B 266.36000 8646660 1574182667619   100   300   266.36000   266.38000
  B 266.35200 8654918 1574182727312   300   400   266.35000   266.38000
  B 266.35000 8660651 1574182748578   200   100   266.34000   266.36000
  S 266.37990 8678251 1574182798679   200   200   266.35000   266.38000
  S 266.47000 8698827 1574182803817   200   500   266.45000   266.47000
  B 266.45000 8708511 1574182813038   100   100   266.43000   266.45000
  B 266.25570 8748909 1574182942041  3900   100   266.25000   266.26000
  B 266.21010 8761018 1574182959460   300   200   266.21000   266.22000
  B 266.15000 8772169 1574182965500   200   200   266.15000   266.18000
  S 266.20990 8785359 1574182994172   300   400   266.19000   266.21000
  S 266.15100 8946432 1574183154298   100   300   266.12000   266.16000
  B 266.00000 8984209 1574183195690   300   200   265.98000   266.02000
  S 266.09390 8987847 1574183203223   200   400   266.06000   266.10000
  B 266.09000 9004133 1574183233687   700   200   266.07000   266.11000
  B 266.07000 9014888 1574183254875   500   100   266.05000   266.07000
  S 266.08360 9025571 1574183273831   200   100   266.07000   266.10000
  B 266.06000 9035830 1574183312575   400   200   266.05000   266.07000
  S 266.11000 9040730 1574183322960   200   100   266.10000   266.12000
  S 266.11000 9056569 1574183368344   200   100   266.10000   266.12000
  B 266.08340 9063417 1574183381576   600   200   266.05000   266.06000
  B 266.04000 9066850 1574183396017   100   100   266.04000   266.06000
  B 266.04000 9078339 1574183411911   200   100   266.03000   266.06000
  S 266.15000 9086974 1574183417159   200   200   266.14000   266.16000
  S 266.21000 9097886 1574183451662   100   100   266.20000   266.22000
  B 266.14500 9121280 1574183519241   100   200   266.14000   266.16000
  B 266.08000 9142409 1574183577311   200   100   266.08000   266.09000
  S 266.14500 9144682 1574183590086   200   200   266.13000   266.15000
  S 266.20000 9150980 1574183642904   100   300   266.20000   266.22000
  S 266.27000 9155930 1574183648474   400   300   266.25000   266.27000
  S 266.33000 9165107 1574183680065   100   100   266.33000   266.34000
  B 266.25190 9183947 1574183715503   100   200   266.24000   266.27000
  S 266.34700 9190220 1574183743829   100   200   266.33000   266.35000
  S 266.37000 9193020 1574183761053   100   600   266.37000   266.39000
  S 266.42000 9203164 1574183782376   100   200   266.41000   266.44000
  B 266.28000 9210602 1574183790280   100   100   266.27000   266.28000
  S 266.29500 9219428 1574183822614   200   100   266.28000   266.31000
  S 266.33530 9224371 1574183837588   100   300   266.32000   266.34000
  B 266.28560 9238517 1574183868407   400  2300   266.28000   266.29000
  B 266.36070 9275059 1574184011653   200   200   266.36000   266.39000
  S 266.46000 9298709 1574184102460   300   200   266.44000   266.46000
  B 266.41060 9319177 1574184138891   200   100   266.41000   266.43000
  S 266.49000 9335547 1574184169664   300  2800   266.47000   266.49000
  B 266.45430 9352989 1574184181382   300   100   266.45000   266.47000
  B 266.39000 9368980 1574184256540   200   300   266.38000   266.41000
  B 266.39960 9375947 1574184276575   100   100   266.39000   266.42000
  S 266.29000 9420787 1574184436409   100   100   266.29000   266.31000
  S 266.20000 9499592 1574184731877   100   500   266.21000   266.23000
  B 266.13000 9504786 1574184764950   100   200   266.12000   266.14000
  S 266.18310 9508991 1574184798466   200   100   266.17000   266.19000
  S 266.19000 9519150 1574184829527   300   900   266.16000   266.20000
  B 266.02010 9558337 1574184880331   100   100   266.02000   266.05000
  S 265.97730 9577875 1574184932441   100   100   265.96000   265.99000
  S 266.07920 9600305 1574184985510   100   500   266.04000   266.08000
  S 265.99000 9614347 1574185031553   100   100   265.97000   266.00000
  S 266.02000 9648046 1574185095004   200   200   266.02000   266.05000
  B 266.05880 9693629 1574185210073  2500   200   266.05000   266.07000
  S 265.94990 9722317 1574185290672   200   100   265.94000   265.95000
  B 265.97000 9735384 1574185353513   300   100   265.95000   265.98000
  B 265.93720 9740504 1574185387955   200   200   265.92000   265.95000
  B 265.90000 9742595 1574185395513   300   300   265.90000   265.92000
  B 265.94000 9751632 1574185423768   100   200   265.94000   265.96000
  S 265.86000 9778418 1574185493683   100   100   265.86000   265.88000
  B 265.83000 9780587 1574185504078   100   500   265.82000   265.85000
  S 265.92000 9792507 1574185547076   400   500   265.91000   265.94000
  B 265.97280 9826860 1574185677041   600   100   265.97000   265.99000
  S 266.00000 9841053 1574185730423   400   100   265.98000   266.01000
  B 265.96900 9843346 1574185744825   200   200   265.96000   265.98000
  S 266.03500 9846698 1574185778449   500   200   266.03000   266.05000
  B 265.97800 9862812 1574185817732   100   300   265.97000   265.99000
  B 265.90500 9874416 1574185852812   700   200   265.90000   265.91000
  B 265.88000 9882605 1574185878587   100   300   265.87000   265.89000
  S 265.89690 9894864 1574185945007   200   200   265.89000   265.90000
  B 265.88440 9906147 1574186020302   400   100   265.88000   265.89000
  S 265.89060 9910285 1574186025735   400   300   265.88000   265.90000
  S 265.88000 9929842 1574186131789   200   200   265.85000   265.88000
  B 265.87000 9941338 1574186202401   400   100   265.86000   265.88000
  S 265.89000 9948105 1574186249068   400   100   265.88000   265.90000
  S 265.93340 9957854 1574186274739   200   100   265.92000   265.94000
  B 265.89000 9960867 1574186290847   200   200   265.88000   265.89000
  S 265.89130 9963840 1574186316227   200   100   265.89000   265.90000
  B 265.87010 9970254 1574186364538   100   300   265.87000   265.88000
  B 265.86940 9995286 1574186449850   400   400   265.86000   265.88000
  B 265.84000 9998546 1574186470051   200   300   265.83000   265.84000
  B 265.76010 10009410 1574186475671   600   200   265.76000   265.77000
  B 265.74100 10021222 1574186487382   300   700   265.74000   265.75000
  B 265.70270 10034090 1574186501961   400   300   265.69000   265.71000
  B 265.68000 10044569 1574186524618   200   200   265.67000   265.70000
  S 265.73000 10054521 1574186541731   300   500   265.72000   265.75000
  S 265.72850 10067968 1574186592228   400   200   265.71000   265.73000
  S 265.75000 10071653 1574186608449   300   100   265.73000   265.75000
  S 265.81500 10080919 1574186636473   100   100   265.81000   265.82000
  S 265.85660 10108369 1574186708826   300   100   265.85000   265.87000
  B 265.75210 10144565 1574186790077   200   200   265.75000   265.78000
  B 265.77560 10171752 1574186893231   100   400   265.76000   265.78000
  S 265.86000 10186550 1574186917764  2700   100   265.84000   265.85000
  S 265.90000 10199979 1574186962171   100   300   265.88000   265.90000
  S 265.98000 10242898 1574187088091   200   700   265.98000   266.00000
  B 265.97000 10264276 1574187109037   200   100   265.96000   265.98000
  B 265.85350 10293311 1574187193404   300   300   265.85000   265.87000
  S 265.95000 10300249 1574187201144   100   200   265.94000   265.97000
  S 266.03000 10326664 1574187278042   100   200   266.03000   266.05000
  S 266.11000 10348261 1574187320525   200   200   266.09000   266.11000
  B 266.07000 10365343 1574187370165   100   100   266.06000   266.07000
  B 266.04160 10374266 1574187410014   100   500   266.04000   266.06000
  B 266.08000 10386143 1574187460399   400   100   266.08000   266.10000
  B 266.03020 10418541 1574187612785   300   200   266.02000   266.05000
  S 266.11000 10424530 1574187657615   100   200   266.10000   266.12000
  B 265.99880 10478047 1574187811060   200   400   265.98000   266.01000
  S 266.01000 10499956 1574187914211   100   100   266.01000   266.02000
  S 266.03840 10503857 1574187948385   800   700   266.03000   266.04000
  S 266.06560 10506274 1574187961935   200   200   266.06000   266.08000
  S 266.13990 10525095 1574188035414   600   400   266.13000   266.14000
  S 266.12500 10546661 1574188099605   500   300   266.11000   266.12000
  S 266.08000 10563778 1574188185507   500   200   266.08000   266.09000
  B 266.07290 10566729 1574188204217   300   300   266.07000   266.09000
  S 266.13250 10572983 1574188231048   700   400   266.12000   266.14000
  B 266.08000 10588458 1574188260311   300   100   266.08000   266.10000
  S 266.23000 10604960 1574188321385   800  1000   266.21000   266.23000
  B 266.16940 10611275 1574188342736   700   300   266.16000   266.18000
  S 266.17000 10632489 1574188420095   400   200   266.16000   266.17000
  S 266.23000 10666237 1574188536359   300   300   266.22000   266.23000
  S 266.21280 10672821 1574188568190   400   100   266.21000   266.22000
  S 266.10000 10714971 1574188738560   500   200   266.09000   266.11000
  S 266.13030 10722866 1574188784724   400   200   266.12000   266.15000
  S 266.19000 10724007 1574188795467   200   200   266.17000   266.19000
  S 266.22000 10738653 1574188868279  1000   300   266.20000   266.22000
  S 266.29890 10762601 1574188924772   300   200   266.28000   266.30000
  S 266.30590 10785390 1574189012383   100   100   266.30000   266.31000
  B 266.23500 10795475 1574189059215   100   200   266.23000   266.24000
  S 266.28960 10808024 1574189119288   200   700   266.27000   266.29000
  B 266.24420 10809465 1574189136433   300   300   266.24000   266.26000
  S 266.27170 10813527 1574189157426   700   600   266.26000   266.28000
  B 266.29000 10823429 1574189206475   200   500   266.28000   266.30000
  B 266.29460 10831886 1574189242402   300   500   266.29000   266.31000
  S 266.33000 10856477 1574189294959   300   300   266.32000   266.34000
  B 266.38000 10870996 1574189338609   100   300   266.38000   266.39000
  S 266.35000 10878235 1574189353283   600   200   266.33000   266.36000
  S 266.38880 10882473 1574189375250   100   200   266.38000   266.39000
  S 266.42150 10892341 1574189402844   400   300   266.41000   266.43000
  S 266.43000 10916252 1574189445495   300   200   266.41000   266.43000
  B 266.38000 10921157 1574189465005   500   100   266.37000   266.39000
  S 266.38000 10933128 1574189513035   200   100   266.38000   266.39000
  B 266.32900 10942568 1574189557654   300   100   266.32000   266.34000
  B 266.33000 10958414 1574189638047   600   100   266.33000   266.34000
  S 266.33780 10982324 1574189737924   500   200   266.32000   266.34000
  S 266.40000 10993050 1574189805851   200   100   266.39000   266.40000
  S 266.42000 11019646 1574189850714   300   200   266.42000   266.43000
  S 266.49180 11039399 1574189906707   500  2200   266.49000   266.50000
  B 266.43200 11054379 1574189921236   300   300   266.42000   266.44000
  B 266.39010 11064514 1574189957210   100   100   266.39000   266.41000
  S 266.42000 11084364 1574190019349   500   100   266.41000   266.43000
  S 266.43990 11092466 1574190044287   100   200   266.42000   266.44000
  S 266.50000 11101943 1574190061782   200   200   266.50000   266.51000
  S 266.64000 11154247 1574190167197   100  1600   266.64000   266.65000
  S 266.70170 11178355 1574190195709   300   400   266.69000   266.71000
  S 266.75500 11200231 1574190233803   400   100   266.74000   266.76000
  B 266.68000 11207263 1574190259373   200   100   266.67000   266.69000
  S 266.74990 11224345 1574190313228   300   200   266.73000   266.75000
  S 266.80000 11244725 1574190399923   300   100   266.80000   266.81000
  S 266.86000 11258617 1574190440987  1000   400   266.86000   266.88000
  B 266.89500 11297605 1574190450442   200   100   266.89000   266.90000
  S 266.87780 11355077 1574190590514   200   100   266.87000   266.89000
  S 266.86000 11437478 1574190834468   400   200   266.85000   266.86000
  B 266.81000 11490544 1574191087888   100   200   266.80000   266.81000
  S 266.85430 11517789 1574191161052   100   400   266.85000   266.86000
  B 266.83000 11529830 1574191224094   100   400   266.82000   266.84000
  B 266.93180 11634032 1574191456423   300   400   266.92000   266.95000
  S 266.97000 11638445 1574191472169   200   700   266.96000   266.98000
  S 267.11220 11786570 1574191626678   200   100   267.11000   267.13000
  S 267.13000 11812716 1574191687530   500  4100   267.13000   267.16000
  B 267.01000 11848409 1574191759265   500   100   267.01000   267.03000
  B 267.02000 11889659 1574191831670   100   200   267.02000   267.03000
  B 267.00000 11902100 1574191863085   100   300   267.00000   267.01000
  S 267.01990 11912996 1574191899053   100   100   267.00000   267.02000
  B 266.99000 11918100 1574191937026   400   300   266.98000   267.01000
  B 266.95000 11928111 1574191960704   600   400   266.95000   266.97000
  B 266.97000 11957123 1574192036504   200   200   266.96000   266.97000
